/db1/myserver/mariadb/bin/mariadbd, Version: 10.11.6-MariaDB-log (MariaDB Server). started with:
Tcp port xxx  Unix socket: /db1/myserver/mariadb/mysql.sock
Time		    Id Command	Argument
		   193 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', '270a3b54d9a6e63717abc403acca704a49c58bec37d5cbf5ba4dfc2c8255047d', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   193 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxODg4NDksImV4cCI6MTc1NDI3NTI0OX0.OQOjxgZLNKLmWHAi1IaEj-ZbSOHaOWVKA_R4nHqpaus', 200, 'system')
250803  8:xxx:xxx	   195 Quit	
		   193 Quit	
		   196 Quit	
		   201 Quit	
		   194 Quit	
		   200 Quit	
		   202 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   199 Quit	
		   202 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   192 Quit	
		   198 Quit	
		   197 Quit	
		   203 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   203 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   204 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   204 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   205 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   205 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   206 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   206 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   207 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   207 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   208 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   208 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   209 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   209 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   210 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   210 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   211 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   211 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   202 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   203 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', '7880ce76ca2f8ecad03ea655b942f4aa913ef4f472da2a4193029f41ff7eefec', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   203 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxOTE3OTcsImV4cCI6MTc1NDI3ODE5N30.v5Pb9ROQh7b9JAOJlTmAhs09qouk9cueQA_VrTE21Tk', 200, 'system')
250803  9:xxx:xxx	   202 Quit	
		   203 Quit	
		   204 Quit	
		   205 Quit	
		   206 Quit	
		   207 Quit	
		   208 Quit	
		   209 Quit	
		   210 Quit	
		   211 Quit	
250803  9:xxx:xxx	   212 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   212 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   212 Query	SELECT @@session.tx_isolation
		   212 Query	SELECT @@character_set_database, @@sql_mode
		   212 Query	select @@lower_case_table_names
		   213 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   213 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   214 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   214 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   215 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   215 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   216 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   216 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   217 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   217 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   218 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   218 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   219 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   219 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   220 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   220 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   221 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   221 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   212 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   213 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', 'abe6949fdd8fd0f4450b4105aea1cba21940250d6c0e437442dcc42da2031cdc', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   213 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxOTIzOTMsImV4cCI6MTc1NDI3ODc5M30.54siguDeK4CjYRMphgT2DYycFMUFpHY-8MMU2Sazc7o', 200, 'system')
250803  9:xxx:xxx	   212 Query	UPDATE dbmanager_audit_db.session_audit_log SET status = 'logged_out', logout_reason = 'manual', ip_address = '0:0:0:0:0:0:0:1', user_agent = 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', logout_time = NOW(), created_by = 'root' WHERE username = 'root' AND token_hash = 'abe6949fdd8fd0f4450b4105aea1cba21940250d6c0e437442dcc42da2031cdc' AND status = 'active'
250803  9:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803  9:xxx:xxx	   212 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'harsh' AND ud.status = 'active'
		   213 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('harsh', 'c3bc5d6b655832434167131a3633f7d0461f337b432123b837936e97654a6cdf', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'harsh')
		   213 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('harsh', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJoYXJzaCIsInJvbGUiOiJzdXBlcl9hZG1pbiIsImlhdCI6MTc1NDE5MjQyNCwiZXhwIjoxNzU0Mjc4ODI0fQ.2dGLZgyiQIbDn-x1UoxJ1nNmnCMy_MOP2ehntuAmVBw', 200, 'system')
250803  9:xxx:xxx	   212 Query	UPDATE dbmanager_audit_db.session_audit_log SET status = 'logged_out', logout_reason = 'manual', ip_address = '0:0:0:0:0:0:0:1', user_agent = 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', logout_time = NOW(), created_by = 'harsh' WHERE username = 'harsh' AND token_hash = 'c3bc5d6b655832434167131a3633f7d0461f337b432123b837936e97654a6cdf' AND status = 'active'
250803  9:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803  9:xxx:xxx	   222 Connect	root@localhost on  using Socket
		   222 Query	select @@version_comment limit 1
250803  9:xxx:xxx	   222 Query	show databases
250803  9:xxx:xxx	   222 Query	SELECT DATABASE()
		   222 Init DB	dbmanager_user_data
		   222 Query	show databases
		   222 Query	show tables
		   222 Field List	testadmin1_db1_table1 
		   222 Field List	testadmin2_db2_table2 
250803  9:xxx:xxx	   222 Query	show tables
250803  9:xxx:xxx	   222 Query	SELECT DATABASE()
		   222 Init DB	dbmanager_user_db
		   222 Query	show databases
		   222 Query	show tables
		   222 Field List	user_details 
250803  9:xxx:xxx	   222 Query	show tables
250803  9:xxx:xxx	   222 Query	select username from user_details
250803  9:xxx:xxx	   212 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'testadmin1' AND ud.status = 'active'
250803  9:xxx:xxx	   213 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('testadmin1', 'a9d09992766d912b984b1e4da0381400294a0f2fa98466ad70f967ac388d1e9a', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'testadmin1')
		   213 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('testadmin1', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ0ZXN0YWRtaW4xIiwicm9sZSI6ImFkbWluIiwiaWF0IjoxNzU0MTkzNTY1LCJleHAiOjE3NTQyNzk5NjV9.ghvHoLL1QrGMc7D01skoD48sP4z8qpQiQzGzadgiGLo', 200, 'system')
250803  9:xxx:xxx	   212 Query	UPDATE dbmanager_audit_db.session_audit_log SET status = 'logged_out', logout_reason = 'manual', ip_address = '0:0:0:0:0:0:0:1', user_agent = 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', logout_time = NOW(), created_by = 'testadmin1' WHERE username = 'testadmin1' AND token_hash = 'a9d09992766d912b984b1e4da0381400294a0f2fa98466ad70f967ac388d1e9a' AND status = 'active'
250803  9:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803  9:xxx:xxx	   219 Quit	
		   223 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   223 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   216 Quit	
		   224 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   224 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   221 Quit	
		   225 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   225 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   214 Quit	
		   226 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   226 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   212 Quit	
		   227 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   227 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   220 Quit	
		   228 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   228 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   215 Quit	
		   229 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   229 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   213 Quit	
		   230 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   230 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   218 Quit	
		   231 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   231 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   217 Quit	
		   232 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   232 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   223 Quit	
		   233 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   233 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   225 Quit	
		   234 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   234 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  9:xxx:xxx	   224 Quit	
		   235 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   235 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   227 Quit	
		   236 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   236 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   229 Quit	
		   237 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   237 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   226 Quit	
		   238 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   238 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   231 Quit	
		   239 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   239 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   228 Quit	
		   240 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   240 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   230 Quit	
		   241 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   241 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   232 Quit	
		   242 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   242 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   233 Quit	
		   243 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   243 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   234 Quit	
		   244 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   244 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   235 Quit	
		   245 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   245 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   236 Quit	
		   246 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   246 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   237 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'testexec1' AND ud.status = 'active'
		   238 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('testexec1', 'failure', 'wrong password', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', null, 401, 'system')
250803 10:xxx:xxx	   237 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'testexec1' AND ud.status = 'active'
		   238 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('testexec1', 'dac55b96a535ab106b94f78c91c1448415108cd548557321ea7840abb80f97fd', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'testexec1')
		   238 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('testexec1', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ0ZXN0ZXhlYzEiLCJyb2xlIjoiZXhlY3V0aXZlIiwiaWF0IjoxNzU0MTk3MDExLCJleHAiOjE3NTQyODM0MTF9.dk6SjCXfDZVrmJ5j7cIL5OVWtcg2bZkZrPVhJU-PWPo', 200, 'system')
250803 10:xxx:xxx	   238 Quit	
		   247 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   247 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   237 Quit	
		   239 Quit	
		   240 Quit	
		   241 Quit	
		   242 Quit	
		   243 Quit	
		   244 Quit	
		   245 Quit	
		   247 Quit	
		   246 Quit	
250803 10:xxx:xxx	   248 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   248 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   248 Query	SELECT @@session.tx_isolation
		   248 Query	SELECT @@character_set_database, @@sql_mode
		   248 Query	select @@lower_case_table_names
		   249 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   249 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803 10:xxx:xxx	   250 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   250 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   251 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   251 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   252 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   252 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   253 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   253 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   254 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   254 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   255 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
